,episode,team_points,opponent_points,win,total_wins,win_rate,reward,avg_reward,policy_loss,value_loss,total_loss,rewards
975,76,5853.0,6079.0,0,19,25.0,,-0.0063845675171126,-0.77963787317276,0.0182503126561641,-0.3715686202049255,-10.259999999999998
976,77,5973.0,6116.0,0,19,24.67532467532468,,-0.0045723076923076,-0.6767317056655884,0.0096259256824851,-0.3287399411201477,-7.429999999999998
977,78,6027.0,6219.0,0,19,24.35897435897436,,-0.0060377358490566,-0.7147157192230225,0.0113978013396263,-0.3459600508213043,-9.919999999999998
978,79,6095.0,6308.0,0,19,24.050632911392405,,-0.0073072289156626,-0.8117995262145996,0.0388193689286708,-0.3670803904533386,-12.13
979,80,6203.0,6357.0,0,19,23.75,,-0.005625,-0.7481480836868286,0.011698211543262,-0.3623758256435394,-9.54
980,81,6311.0,6406.0,0,19,23.456790123456788,,-0.0040548424737456,-0.6848149299621582,0.0190711356699466,-0.3233363330364227,-6.949999999999999
981,82,6409.0,6465.0,0,19,23.17073170731708,,-0.00263431542461,-0.6543372273445129,0.0096816690638661,-0.3174869418144226,-4.559999999999999
982,83,6536.0,6495.0,1,20,24.09638554216868,,-0.0009090909090909,-0.7133177518844604,0.0089529007673263,-0.3477059602737427,-1.589999999999999
983,84,6573.0,6615.0,0,20,23.809523809523807,,-0.0025028312570781,-0.7177034616470337,0.0189037770032882,-0.3399479389190674,-4.419999999999999
984,85,6621.0,6724.0,0,20,23.52941176470588,,-0.0039012208657047,-0.7486768960952759,0.0197854675352573,-0.3545529842376709,-7.029999999999999
985,86,6740.0,6762.0,0,20,23.25581395348837,,-0.002319956019791,-0.80959153175354,0.0191878341138362,-0.3856079280376434,-4.219999999999999
986,87,6818.0,6841.0,0,20,22.988505747126435,,-0.0033932461873638,-0.6856690645217896,0.0127545669674873,-0.330079972743988,-6.229999999999999
987,88,6889.0,6927.0,0,20,22.727272727272727,,-0.004522396114409,-0.7473834753036499,0.0119260149076581,-0.3617657124996185,-8.379999999999999
988,89,6984.0,6989.0,0,20,22.47191011235955,,-0.0032335649385355,-0.5931296348571777,0.0283069740980863,-0.2682578563690185,-6.049999999999999
989,90,7086.0,7044.0,1,21,23.33333333333333,,-0.0018772941793392,-0.7175001502037048,0.0524418950080871,-0.3063081800937652,-3.579999999999999
990,91,7217.0,7070.0,1,22,24.17582417582417,,-0.0002753246753246,-0.7443305253982544,0.017755402252078,-0.3544098734855652,-0.5299999999999994
991,92,7217.0,7227.0,0,22,23.91304347826087,,-0.0021112255406797,-0.8746911287307739,0.047670591622591,-0.389674961566925,-4.1
992,93,7291.0,7310.0,0,22,23.655913978494624,,-0.0031581632653061,-0.7170250415802002,0.0402324758470058,-0.3182800412178039,-6.19
993,94,7393.0,7365.0,1,23,24.46808510638298,,-0.0018806875631951,-0.842962384223938,0.0360393710434436,-0.3854418098926544,-3.72
994,95,7411.0,7504.0,0,23,24.21052631578948,,-0.0034409136047666,-0.7478146553039551,0.009384760633111,-0.3645225763320923,-6.93
995,96,7495.0,7577.0,0,23,23.958333333333336,,-0.0023720472440944,-0.6852359771728516,0.0177750270813703,-0.3248429596424103,-4.82
996,97,7601.0,7628.0,0,23,23.711340206185564,,-0.0011078574914592,-0.6556454300880432,0.0214480590075254,-0.3063746690750122,-2.2700000000000005
997,98,7664.0,7722.0,0,23,23.46938775510204,,-0.0022157716497339,-0.5300570726394653,0.0430788062512874,-0.2219497263431549,-4.58
998,99,7713.0,7830.0,0,23,23.232323232323232,,-0.0034404990403071,-0.6857070922851562,0.072393000125885,-0.2704605460166931,-7.17
999,100,7739.0,7961.0,0,23,23.0,,-0.0048207547169811,-0.562587320804596,0.0283284783363342,-0.2529651820659637,-10.22
1000,1,82.0,75.0,1,1,100.0,,0.1217647058823529,,,,2.07
1001,2,130.0,184.0,0,1,50.0,,-0.0158823529411764,-0.4076752066612243,1.1732304096221924,0.9693927764892578,-0.54
1002,3,146.0,325.0,0,1,33.33333333333333,,-0.0728846153846153,-0.4532749056816101,0.6617555618286133,0.4351181089878082,-3.79
1003,4,208.0,420.0,0,1,25.0,,-0.088695652173913,-0.5121700763702393,0.2866165339946747,0.030531495809555,-6.12
1004,5,295.0,490.0,0,1,20.0,,-0.0376190476190476,-0.4511817395687103,0.1652775853872299,-0.0603132843971252,-3.95
1005,6,452.0,490.0,0,1,16.666666666666664,,-0.0031147540983606,-0.5706183910369873,0.2242625951766967,-0.0610466003417968,-0.3799999999999999
1006,7,498.0,601.0,0,1,14.285714285714285,,-0.0217985611510791,-0.5533826947212219,0.3244026899337768,0.0477113425731658,-3.03
1007,8,646.0,610.0,1,2,25.0,,0.0023076923076923,-0.5715295672416687,0.2700562477111816,-0.0157085359096527,0.3599999999999999
1008,9,757.0,656.0,1,3,33.33333333333333,,0.0172988505747126,-0.6039866209030151,0.1772533059120178,-0.1247400045394897,3.01
1009,10,861.0,709.0,1,4,40.0,,0.0262857142857142,-0.4930803477764129,0.0536270923912525,-0.1929130852222442,5.52
1010,11,947.0,780.0,1,5,45.45454545454545,,0.0337885462555066,-0.5421591997146606,0.040760014206171,-0.2303195893764495,7.67
1011,12,1077.0,807.0,1,6,50.0,,0.0436734693877551,-0.4964099526405334,0.0472060106694698,-0.2009989619255066,10.7
1012,13,1150.0,891.0,1,7,53.84615384615385,,0.0326615969581749,-0.5594910979270935,0.0630225762724876,-0.2167229652404785,8.59
1013,14,1280.0,918.0,1,8,57.14285714285714,,0.0415,-0.5647830367088318,0.0666732490062713,-0.2157182693481445,11.62
1014,15,1353.0,1002.0,1,9,60.0,,0.0300949367088607,-0.4979399740695953,0.1936631500720977,-0.0553068369626998,9.510000000000002
1015,16,1411.0,1101.0,1,10,62.5,,0.0213213213213213,-0.492923766374588,0.0740659609436988,-0.1723959147930145,7.100000000000001
1016,17,1476.0,1193.0,1,11,64.70588235294117,,0.0138,-0.5294623970985413,0.3586229383945465,0.0938917398452758,4.830000000000002
1017,18,1519.0,1307.0,1,12,66.66666666666666,,0.0057608695652173,-0.5883006453514099,0.090690404176712,-0.2034599184989929,2.120000000000002
1018,19,1594.0,1389.0,1,13,68.42105263157895,,0.0001298701298701,-0.6014366745948792,0.0893496349453926,-0.2113687098026275,0.050000000000002
1019,20,1630.0,1510.0,1,14,70.0,,-0.0066508313539192,-0.452082484960556,0.0475434139370918,-0.1784978210926056,-2.799999999999998
1020,21,1671.0,1626.0,1,15,71.42857142857143,,-0.0126423690205011,-0.6237655878067017,0.0767293125391006,-0.2351534813642501,-5.549999999999998
1021,22,1696.0,1758.0,0,15,68.18181818181817,,-0.0189035087719298,-0.8410927653312683,0.0778407678008079,-0.3427056074142456,-8.619999999999997
1022,23,1811.0,1800.0,1,16,69.56521739130434,,-0.0124524312896405,-0.5292949676513672,0.0655681639909744,-0.1990793198347091,-5.889999999999997
1023,24,1846.0,1922.0,0,16,66.66666666666666,,-0.0178411405295315,-0.6244022846221924,0.0956107303500175,-0.216590404510498,-8.759999999999998
1024,25,1900.0,2025.0,0,16,64.0,,-0.02134724857685,-0.5209301710128784,0.0704314112663269,-0.1900336742401123,-11.249999999999998
1025,26,1948.0,2134.0,0,16,61.53846153846154,,-0.0254311926605504,-0.6458435654640198,0.0809697434306144,-0.2419520318508148,-13.859999999999998
1026,27,2068.0,2171.0,0,16,59.25925925925925,,-0.0196263345195729,-0.4678112864494324,0.0184399541467428,-0.2154656946659088,-11.029999999999998
1027,28,2203.0,2193.0,1,17,60.71428571428571,,-0.0136206896551724,-0.6521375775337219,0.0825241133570671,-0.2435446679592132,-7.899999999999998
1028,29,2227.0,2326.0,0,17,58.620689655172406,,-0.0183779264214046,-0.5879496932029724,0.0234197117388248,-0.2705551385879516,-10.989999999999998
1029,30,2378.0,2332.0,1,18,60.0,,-0.0118927444794952,-0.5627921223640442,0.0402013659477233,-0.2411946952342987,-7.539999999999998
1030,31,2455.0,2412.0,1,19,61.29032258064516,,-0.014700460829493,-0.6608501672744751,0.1038844510912895,-0.2265406250953674,-9.57
1031,32,2599.0,2425.0,1,20,62.5,,-0.0093712574850299,-0.6828597187995911,0.0288945827633142,-0.312535285949707,-6.259999999999998
1032,33,2608.0,2573.0,1,21,63.63636363636363,,-0.014067055393586,-0.716498613357544,0.1060276627540588,-0.2522216439247131,-9.65
1033,34,2698.0,2640.0,1,22,64.70588235294117,,-0.0105397727272727,-0.5296401977539062,0.0569713786244392,-0.2078487277030944,-7.419999999999998
1034,35,2735.0,2760.0,0,22,62.85714285714285,,-0.0138513513513513,-0.7379016876220703,0.0100019443780183,-0.3589488863945007,-10.249999999999998
1035,36,2840.0,2812.0,1,23,63.888888888888886,,-0.0101846965699208,-0.6542139649391174,0.0963013395667076,-0.2308056354522705,-7.719999999999998
1036,37,2886.0,2923.0,0,23,62.16216216216216,,-0.0133806451612903,-0.6477192640304565,0.0298850890249013,-0.2939745485782623,-10.369999999999996
1037,38,2974.0,2992.0,0,23,60.526315789473685,,-0.0103152585119798,-0.6824191808700562,0.0202627424150705,-0.3209468424320221,-8.179999999999998
1038,39,3079.0,3044.0,1,24,61.53846153846154,,-0.0069753086419753,-0.6856598854064941,0.0426880754530429,-0.3001418709754944,-5.649999999999998
1039,40,3149.0,3131.0,1,25,62.5,,-0.0092434988179669,-0.6850169897079468,0.023966446518898,-0.3185420632362366,-7.819999999999998
1040,41,3199.0,3238.0,0,25,60.97560975609756,,-0.0120393974507531,-0.8369561433792114,0.0419996678829193,-0.3764784038066864,-10.389999999999995
1041,42,3295.0,3299.0,0,25,59.523809523809526,,-0.0091363636363636,-0.6551534533500671,0.02042075432837,-0.307155966758728,-8.039999999999997
1042,43,3341.0,3410.0,0,25,58.13953488372093,,-0.0119042316258351,-0.456600159406662,0.0392888896167278,-0.1890111863613128,-10.689999999999998
1043,44,3376.0,3532.0,0,25,56.81818181818182,,-0.0148034934497816,-0.7813529372215271,0.032431922852993,-0.3582445383071899,-13.56
1044,45,3412.0,3653.0,0,25,55.55555555555556,,-0.0172373949579831,-0.6127818822860718,0.0730450227856636,-0.2333459258079528,-16.41
1045,46,3485.0,3737.0,0,25,54.34782608695652,,-0.0190927835051546,-0.712742269039154,0.0429031625390052,-0.3134679794311523,-18.52
1046,47,3595.0,3784.0,0,25,53.191489361702125,,-0.0160992907801418,-0.7168302536010742,0.0702497437596321,-0.2881653904914856,-15.89
1047,48,3665.0,3871.0,0,25,52.083333333333336,,-0.0179880478087649,-0.7141159176826477,0.0215595662593841,-0.3354983925819397,-18.06
1048,49,3789.0,3904.0,0,25,51.02040816326531,,-0.0148238747553816,-0.6796455979347229,0.0859804674983024,-0.2538423240184784,-15.150000000000002
1049,50,3946.0,3904.0,1,26,52.0,,-0.0109451795841209,-0.7785952687263489,0.0244937036186456,-0.3648039400577545,-11.580000000000002
1050,51,4066.0,3941.0,1,27,52.94117647058824,,-0.0081395348837209,-0.7737455368041992,0.1235616728663444,-0.2633110880851745,-8.750000000000002
1051,52,4104.0,4060.0,1,28,53.84615384615385,,-0.0105860805860805,-0.679073691368103,0.0380594693124294,-0.3014773726463318,-11.560000000000002
1052,53,4171.0,4150.0,1,29,54.71698113207547,,-0.0124346257889991,-0.7471784949302673,0.0338101722300052,-0.3397790789604187,-13.790000000000004
1053,54,4286.0,4192.0,1,30,55.55555555555556,,-0.0098136645962732,-0.748284101486206,0.0264479741454124,-0.34769406914711,-11.060000000000002
1054,55,4392.0,4243.0,1,31,56.36363636363636,,-0.0073172828890799,-0.6547138690948486,0.0102483304217457,-0.3171086013317108,-8.510000000000002
1055,56,4453.0,4339.0,1,32,57.14285714285714,,-0.0092033898305084,-0.6031263470649719,0.0374144613742828,-0.2641487121582031,-10.86
1056,57,4525.0,4424.0,1,33,57.89473684210527,,-0.0108521303258145,-0.8104488849639893,0.4078451693058014,0.0026207268238067,-12.990000000000002
1057,58,4590.0,4516.0,1,34,58.620689655172406,,-0.0125700164744645,-0.7782435417175293,0.0351606458425521,-0.3539611101150512,-15.260000000000002
1058,59,4610.0,4653.0,0,34,57.6271186440678,,-0.0149594155844155,-0.6235779523849487,0.0256120413541793,-0.2861769199371338,-18.43
1059,60,4705.0,4715.0,0,34,56.66666666666666,,-0.0126971608832807,-0.6555532217025757,0.013347172178328,-0.3144294321537018,-16.1
1060,61,4751.0,4826.0,0,34,55.73770491803278,,-0.0145800933125972,-0.8104853630065918,0.0188882183283567,-0.3863544762134552,-18.75
1061,62,4768.0,4966.0,0,34,54.83870967741935,,-0.0168558282208588,-0.8425642251968384,0.0200431570410728,-0.4012389481067657,-21.98
1062,63,4783.0,5108.0,0,34,53.96825396825397,,-0.0190998487140695,-0.6878630518913269,0.0229675285518169,-0.3209640085697174,-25.25
1063,64,4861.0,5187.0,0,34,53.125,,-0.0203584764749813,-0.8118499517440796,0.0129127129912376,-0.3930122554302215,-27.26
1064,65,4890.0,5315.0,0,34,52.30769230769232,,-0.022,-0.6547461748123169,0.0218890588730573,-0.3054840266704559,-30.25
1065,66,4949.0,5413.0,0,34,51.51515151515152,,-0.0234482758620689,-0.6858988404273987,0.0320985578000545,-0.3108508586883545,-32.64
1066,67,5072.0,5447.0,0,34,50.74626865671642,,-0.0211142654364797,-0.7396607995033264,0.0185144823044538,-0.3513159155845642,-29.75
1067,68,5140.0,5536.0,0,34,50.0,,-0.0224123422159887,-0.7484614253044128,0.0170233212411403,-0.3572073876857757,-31.96
1068,69,5251.0,5582.0,0,34,49.275362318840585,,-0.020297783933518,-0.8424046635627747,0.0225363541394472,-0.3986659646034241,-29.31
1069,70,5324.0,5666.0,0,34,48.57142857142857,,-0.0212297297297297,-0.7495177388191223,0.0289421789348125,-0.3458167016506195,-31.42
1070,71,5430.0,5717.0,0,34,47.88732394366197,,-0.0192852371409485,-0.624735414981842,0.0506153777241706,-0.2617523372173309,-28.87
1071,72,5514.0,5790.0,0,34,47.22222222222222,,-0.017675033025099,-0.6871192455291748,0.027269871905446,-0.3162897527217865,-26.76
1072,73,5658.0,5803.0,0,34,46.57534246575342,,-0.0153167864141084,-0.7710118293762207,0.1015350297093391,-0.2839708924293518,-23.450000000000003
1073,74,5770.0,5848.0,0,34,45.94594594594595,,-0.0134237726098191,-0.7181217670440674,0.1616527140140533,-0.1974081695079803,-20.78
1074,75,5811.0,5964.0,0,34,45.33333333333333,,-0.0148547979797979,-0.8117649555206299,0.0574221089482307,-0.3484603762626648,-23.53
1075,76,5898.0,6034.0,0,34,44.73684210526316,,-0.0133333333333333,-0.624497652053833,0.0181384831666946,-0.294110357761383,-21.36
1076,77,5962.0,6127.0,0,34,44.15584415584416,,-0.0145987654320987,-0.650924563407898,0.0413864254951477,-0.2840758562088012,-23.65
1077,78,6038.0,6208.0,0,34,43.58974358974359,,-0.0156994502138057,-0.6865065097808838,0.0040178643539547,-0.3392353951931,-25.7
1078,79,6137.0,6266.0,0,34,43.03797468354431,,-0.0140810157194679,-0.8111175894737244,0.0142085338011384,-0.3913502693176269,-23.29
1079,80,6215.0,6345.0,0,34,42.5,,-0.0149704142011834,-0.6859136819839478,0.0353332012891769,-0.3076236248016357,-25.3
1080,81,6284.0,6433.0,0,34,41.9753086419753,,-0.0160948477751756,-0.7804720401763916,0.0162507873028516,-0.373985230922699,-27.49
1081,82,6319.0,6555.0,0,34,41.46341463414634,,-0.0175898030127462,-0.7494404911994934,0.0195734612643718,-0.3551467955112457,-30.36
1082,83,6365.0,6666.0,0,34,40.963855421686745,,-0.0189386115892139,-0.654507040977478,0.007169185206294,-0.3200843334197998,-33.01
1083,84,6468.0,6720.0,0,34,40.47619047619048,,-0.017340909090909,-0.8264548182487488,0.0589026808738708,-0.3543247282505035,-30.52
1084,85,6579.0,6766.0,0,34,40.0,,-0.0155178173719376,-0.7366347312927246,0.0489757843315601,-0.3193415701389313,-27.87
1085,86,6726.0,6776.0,0,34,39.53488372093023,,-0.0135060639470782,-0.6561481356620789,0.0100647397339344,-0.3180093169212341,-24.5
1086,87,6787.0,6872.0,0,34,39.08045977011494,,-0.0146561135371179,-0.718010425567627,0.0218856669962406,-0.3371195495128631,-26.85
1087,88,6868.0,6948.0,0,34,38.63636363636363,,-0.0134054054054054,-0.7179512977600098,0.0334363430738449,-0.3255392909049988,-24.8
1088,89,6908.0,7065.0,0,34,38.20224719101123,,-0.014767005891805,-0.8416422009468079,0.0132341515272855,-0.4075869619846344,-27.57
1089,90,6958.0,7172.0,0,34,37.77777777777778,,-0.0158381502890173,-0.7180969715118408,0.0196753330528736,-0.3393731415271759,-30.14
1090,91,7037.0,7250.0,0,34,37.362637362637365,,-0.0146434148880791,-0.6549676656723022,0.02818981744349,-0.2992940247058868,-28.129999999999995
1091,92,7121.0,7323.0,0,34,36.95652173913043,,-0.0134262125902992,-0.7171477675437927,0.0097304610535502,-0.3488434255123138,-26.02
1092,93,7278.0,7323.0,0,34,36.55913978494624,,-0.0114833759590792,-0.7186347246170044,0.0316913314163684,-0.3276260197162628,-22.45
1093,94,7320.0,7438.0,0,34,36.17021276595745,,-0.0127622909275215,-0.8097964525222778,0.012518654577434,-0.3923795819282532,-25.18
1094,95,7443.0,7472.0,0,34,35.78947368421053,,-0.0110950721752115,-0.5931398272514343,0.042744506150484,-0.2538253962993622,-22.29
1095,96,7564.0,7508.0,1,35,36.45833333333333,,-0.0095952615992102,-0.8734856247901917,0.0147896623238921,-0.4219531416893005,-19.44
1096,97,7585.0,7644.0,0,35,36.08247422680412,,-0.0110572687224669,-0.6854419112205505,0.0138586480170488,-0.3288623094558716,-22.59
1097,98,7653.0,7733.0,0,35,35.714285714285715,,-0.0120388349514563,-0.6528125405311584,0.025629349052906,-0.3007769286632538,-24.8
1098,99,7731.0,7812.0,0,35,35.35353535353536,,-0.0129080404429465,-0.68621826171875,0.0526230446994304,-0.2904860973358154,-26.809999999999995
1099,100,7811.0,7889.0,0,35,35.0,,-0.0117274017983909,-0.5621277093887329,0.0193724911659955,-0.2616913616657257,-24.78
1100,1,121.0,36.0,1,1,100.0,,0.1583333333333333,,,,2.85
1101,2,160.0,154.0,1,2,100.0,,0.0016666666666666,-0.8434605598449707,0.0002291943965246,-0.421501100063324,0.06
1102,3,196.0,275.0,0,2,66.66666666666666,,-0.0526415094339622,-0.9373332262039183,0.0003417081024963,-0.4683248996734619,-2.79
1103,4,296.0,332.0,0,2,50.0,,-0.0050704225352112,-0.9061331152915956,0.0009509771480225,-0.4521155953407287,-0.3599999999999999
1104,5,390.0,395.0,0,2,40.0,,0.0182242990654205,-0.6561354398727417,0.00083507259842,-0.3272326588630676,1.95
1105,6,489.0,453.0,1,3,50.0,,0.03488,-0.781091034412384,0.001135841012001,-0.3894096612930298,4.36
1106,7,541.0,558.0,0,3,42.85714285714285,,0.0127972027972027,-0.8434981107711792,0.001748404582031,-0.4200006425380707,1.83
1107,8,649.0,607.0,1,4,50.0,,0.0274534161490683,-0.7185630798339844,0.0014990526251494,-0.3577824831008911,4.42
1108,9,755.0,658.0,1,5,55.55555555555556,,0.0389385474860335,-0.718041718006134,0.0012198188342154,-0.3578010499477386,6.97
1109,10,843.0,727.0,1,6,60.0,,0.0426046511627907,-0.781154990196228,0.0030951441731303,-0.3874823451042175,9.16
1110,11,935.0,792.0,1,7,63.63636363636363,,0.0490557939914163,-0.812372088432312,0.0053565357811748,-0.4008294939994812,11.43
1111,12,1025.0,859.0,1,8,66.66666666666666,,0.0544223107569721,-0.5937052965164185,0.0013627476291731,-0.2954899072647095,13.66
1112,13,1062.0,979.0,1,9,69.23076923076923,,0.0402602230483271,-0.7499055862426758,0.0012923919130116,-0.3736604154109955,10.83
1113,14,1119.0,1079.0,1,10,71.42857142857143,,0.0292682926829268,-0.718704879283905,0.0020432132296264,-0.3573092222213745,8.4
1114,15,1223.0,1132.0,1,11,73.33333333333333,,0.0337770897832817,-0.7185739278793335,0.0017992637585848,-0.3574877083301544,10.91
1115,16,1223.0,1289.0,0,11,68.75,,0.021524926686217,-0.7181092500686646,0.0016017084708437,-0.357452929019928,7.34
1116,17,1288.0,1381.0,0,11,64.70588235294117,,0.0141225626740947,-0.6248345971107483,0.0076760137453675,-0.3047412931919098,5.07
1117,18,1343.0,1483.0,0,11,61.11111111111112,,0.0069148936170212,-0.6874127388000488,0.0026243322063237,-0.3410820364952087,2.6000000000000005
1118,19,1473.0,1510.0,0,11,57.89473684210527,,0.0142893401015228,-0.7186349630355835,0.0012391482014209,-0.3580783307552337,5.630000000000001
1119,20,1517.0,1623.0,0,11,55.00000000000001,,0.0068372093023255,-0.6249451041221619,0.0020875274203717,-0.3103850185871124,2.940000000000001
1120,21,1589.0,1708.0,0,11,52.38095238095239,,0.0018120805369127,-0.7499223947525024,0.0036139781586825,-0.3713472187519073,0.8100000000000009
1121,22,1672.0,1782.0,0,11,50.0,,0.0062365591397849,-0.7499568462371826,0.0055191260762512,-0.3694593012332916,2.900000000000001
1122,23,1773.0,1838.0,0,11,47.82608695652174,,0.0110995850622406,-0.7495669722557068,0.0019381025340408,-0.3728453814983368,5.350000000000001
1123,24,1796.0,1972.0,0,11,45.83333333333333,,0.00448,-0.810900092124939,0.0062130661681294,-0.3992369771003723,2.240000000000001
1124,25,1880.0,2045.0,0,11,44.0,,0.008115671641791,-0.8436307311058044,0.001880501396954,-0.419934868812561,4.350000000000001
1125,26,1901.0,2181.0,0,11,42.30769230769231,,0.0021660649819494,-0.780346155166626,0.0034534321166574,-0.3867196440696716,1.2000000000000015
1126,27,1929.0,2310.0,0,11,40.74074074074074,,-0.0031643356643356,-0.7812380790710449,0.003486598143354,-0.3871324360370636,-1.8099999999999985
1127,28,2053.0,2343.0,0,11,39.285714285714285,,0.001864406779661,-0.7810580730438232,0.0032136535737663,-0.3873153924942016,1.100000000000002
1128,29,2108.0,2445.0,0,11,37.93103448275862,,-0.0022532894736842,-0.8123106360435486,0.0007886640378274,-0.4053666591644287,-1.369999999999998
1129,30,2230.0,2480.0,0,11,36.66666666666666,,0.0023291925465838,-0.6872981786727905,0.0017365779494866,-0.3419125080108642,1.5000000000000022
1130,31,2278.0,2589.0,0,11,35.483870967741936,,-0.0016767371601208,-0.7499370574951172,0.0038903015665709,-0.371078222990036,-1.1099999999999977
1131,32,2354.0,2670.0,0,11,34.375,,-0.0046470588235294,-0.7187215685844421,0.004100679885596,-0.3552601039409637,-3.159999999999997
1132,33,2420.0,2761.0,0,11,33.33333333333333,,-0.0077618364418938,-0.7499388456344604,0.0027412546332925,-0.3722281754016876,-5.4099999999999975
1133,34,2525.0,2813.0,0,11,32.35294117647059,,-0.0040336134453781,-0.7498898506164551,0.0416262224316597,-0.3333187103271484,-2.879999999999997
1134,35,2637.0,2858.0,0,11,31.428571428571427,,-0.0002799999999999,-0.749781608581543,0.0079426523298025,-0.3669481575489044,-0.2099999999999973
1135,36,2720.0,2932.0,0,11,30.55555555555556,,0.0024479166666666,-0.8123810291290283,0.0020178332924842,-0.4041726887226105,1.8800000000000023
1136,37,2829.0,2980.0,0,11,29.72972972972973,,0.0057124681933842,-0.8123184442520142,0.003775521647185,-0.4023837149143219,4.490000000000002
1137,38,2936.0,3030.0,0,11,28.94736842105264,,0.0087920298879203,-0.6872358918190002,0.014012087136507,-0.3296058475971222,7.060000000000002
1138,39,3071.0,3052.0,1,12,30.76923076923077,,0.0124116930572472,-0.6871547102928162,0.0128481481224298,-0.330729216337204,10.19
1139,40,3148.0,3132.0,1,13,32.5,,0.0095215869311551,-0.5308388471603394,0.0079956781119108,-0.2574237585067749,8.160000000000002
1140,41,3233.0,3204.0,1,14,34.14634146341464,,0.0117734553775743,-0.7498342394828796,0.0103741167113184,-0.3645429909229278,10.290000000000004
1141,42,3270.0,3324.0,0,14,33.33333333333333,,0.0083632286995515,-0.718562126159668,0.004493998363614,-0.3547870516777038,7.460000000000003
1142,43,3308.0,3443.0,0,14,32.55813953488372,,0.0051098901098901,-0.7186954617500305,0.0043282979167997,-0.3550194203853607,4.650000000000002
1143,44,3365.0,3543.0,0,14,31.818181818181817,,0.0023948220064724,-0.6557502746582031,0.013800773769617,-0.3140743672847748,2.220000000000002
1144,45,3407.0,3658.0,0,14,31.11111111111111,,-0.0005295950155763,-0.6560667753219604,0.0031669384334236,-0.3248664438724518,-0.509999999999998
1145,46,3440.0,3782.0,0,14,30.434782608695656,,-0.00348623853211,-0.8436189889907837,0.003297169227153,-0.4185123145580292,-3.419999999999998
1146,47,3440.0,3939.0,0,14,29.78723404255319,,-0.0069969969969969,-0.7489001750946045,0.0023815727327018,-0.3720685243606567,-6.989999999999998
1147,48,3467.0,4069.0,0,14,29.166666666666668,,-0.0098525073746312,-0.7183529138565063,0.0213662460446357,-0.337810218334198,-10.02
1148,49,3547.0,4146.0,0,14,28.57142857142857,,-0.007719806763285,-0.7497939467430115,0.0067702457308769,-0.3681267201900482,-7.99
1149,50,3562.0,4288.0,0,14,28.000000000000004,,-0.0105135387488328,-0.6556521058082581,0.0033324866089969,-0.3244935572147369,-11.26
1150,1,141.0,16.0,1,1,100.0,,0.1911764705882352,,,,3.25
1151,2,223.0,91.0,1,2,100.0,,0.152,-0.8124194145202637,0.0003187319671269,-0.4058909714221954,5.32
1152,3,290.0,181.0,1,3,100.0,,0.0594230769230769,-0.9061721563339232,0.0003672941238619,-0.4527187943458557,3.0900000000000003
1153,4,374.0,254.0,1,4,100.0,,0.0742857142857142,-0.9061838388442992,0.0007284606690518,-0.4523634612560272,5.2
1154,5,403.0,382.0,1,5,100.0,,0.0208490566037735,-0.7186318039894104,0.0018755071796476,-0.3574403822422027,2.21
1155,6,516.0,426.0,1,6,100.0,,0.039516129032258,-0.7810644507408142,0.0010259503033012,-0.3895062804222107,4.9
1156,7,569.0,530.0,1,7,100.0,,0.0168309859154929,-0.812403678894043,0.0008765144157223,-0.405325323343277,2.390000000000001
1157,8,685.0,571.0,1,8,100.0,,0.0323270440251572,-0.8435908555984497,0.0021616120357066,-0.4196338057518005,5.140000000000001
1158,9,766.0,647.0,1,9,100.0,,0.0406214689265536,-0.8749116063117981,0.0010440655751153,-0.4364117383956909,7.19
1159,10,848.0,722.0,1,10,100.0,,0.0434741784037558,-0.8436182737350464,0.00335075519979,-0.4184583723545074,9.26
1160,11,877.0,850.0,1,11,100.0,,0.0272608695652173,-0.7811267375946045,0.0010750173823907,-0.3894883394241333,6.27
1161,12,976.0,908.0,1,12,100.0,,0.0349999999999999,-0.8435842990875244,0.0024385622236877,-0.419353574514389,8.68
1162,13,1035.0,1006.0,1,13,100.0,,0.0236466165413533,-0.9057201147079468,0.0068092932924628,-0.446050763130188,6.289999999999999
1163,14,1077.0,1121.0,0,13,92.85714285714286,,0.0125352112676056,-0.781025230884552,0.0089872470125556,-0.3815253674983978,3.559999999999999
1164,15,1177.0,1178.0,0,13,86.66666666666667,,0.01871875,-0.8124734163284302,0.0012652144068852,-0.4049714803695678,5.989999999999999
1165,16,1243.0,1269.0,0,13,81.25,,0.0110979228486646,-0.843571662902832,0.0034949239343404,-0.418290913105011,3.7399999999999993
1166,17,1344.0,1325.0,1,14,82.35294117647058,,0.0174858757062146,-0.8432197570800781,0.0034927376545965,-0.4181171357631683,6.19
1167,18,1422.0,1404.0,1,15,83.33333333333334,,0.0112668463611859,-0.8123525977134705,0.0029997713863849,-0.4031765162944793,4.18
1168,19,1473.0,1510.0,0,15,78.94736842105263,,0.0041902313624678,-0.8124548196792603,0.0037069891113787,-0.4025204181671142,1.63
1169,20,1570.0,1570.0,0,15,75.0,,0.0094117647058823,-0.7493232488632202,0.0069896923378109,-0.367671936750412,4.0
1170,21,1590.0,1707.0,0,15,71.42857142857143,,0.0018735891647855,-0.8433030247688293,0.0041481344960629,-0.4175033867359161,0.8300000000000001
1171,22,1701.0,1753.0,0,15,68.18181818181817,,0.0075652173913043,-0.8420426845550537,0.0029218569397926,-0.4180994927883148,3.48
